Album,Song,Lyrics
Defying Gravity,Sweet Thing,"When I picked you up for our first date baby
Well, your pretty blue eyes, they were drivin' me crazy
And the tiny little thought that was so amazing
Is they were lookin at me.
I held open the car door for you then you climbed
Inside and slid on over
To the other side.. I thought my, oh my..
Sweet thing
The moon is high and the night is young
Come on and meet me
In the backyard under the cottonwood tree
It's a good thing and I'm wishin
C'mon sweet thing
Won't you climb on out of your window
While the world is sleepin
Cause you know I need you
And there's no way I'll be leavin
Til we're kissing on the porch swing
Oh my little sweet thing
Yeah I know I'm gonna see you first thing tomorrow
But I just couldn't wait so I had to borrow
Uncle jake's mustang, its his favorite car
And so I can't stay long..
Standin here feeling like a love struck romeo
All I wanna do is hold you close and steal a little
More time, is that such a crime?
Sweet thing
The moon is high and the night is young
Come on and meet me
In the backyard under the cottonwood tree
It's a good thing and I'm wishin
C'mon sweet thing
Won't you climb on out of your window
While the world is sleepin
Cause you know I need you
And there's no way I'll be leavin
Til we're kissing on the porch swing
Oh my little sweet thing
Sweet thing, sweet thing..
Oh my sweet thing
The moon is high and the night is young
Come on and meet me
In the backyard under the cottonwood tree
It's a good thing and tell me I'm not dreamin
C'mon sweet thing
Won't you climb on out of your window
While the world is sleepin
Cause you know I need you
And there's no way I'll be leavin
Til we're kissing on the porch swing
Oh my little sweet thing
Oh cmon sweet thing, sweet thing, sweet thing..
Yeah, cmon now a little now..
Do do do do doo do do do do do do
Oh my little sweet thing, yes you are
Do do do do doo do do do do do do"
Defying Gravity,Til Summer Comes Around,"Another long summer's come and gone
I don't know why it always ends this way
The boardwalk's quiet and the carnival rides
Are as empty as my broken heart tonight
But I close my eyes and one more time
We're spinning around and you're holding on tightly
The words came out, I kissed your mouth
No Fourth of July has ever burned so brightly
You had to go, I understand
But you promised you'd be back again
And so I wander 'round this town
'til summer comes around
I got a job working at the old park pier
And every summer now for five long years
I grease the gears, fix the lights, tighten bolts, straighten the tracks
And I count the days 'til you just might come back
But then I close my eyes and one more time,
We're spinning around and you're holdin' on tightly
The words came out, I kissed your mouth,
No Fourth of July has ever burned so brightly
You had to go, I understand
But you swore that you'd be back again
And so I'm frozen in this town
'til summer comes around
Oh and I close my eyes and you and I
Are stuck on a ferris wheel rockin with the motion
Hand in hand we cried and laughed
Knowing that love belonged to us girl, if only for a moment
And ""Baby I'll be back again"" you whispered in my ear
Bot now the winter wind is the only sound
And everything is closing down
'til summer comes around"
Defying Gravity,My Heart Is Open,"I thought I was doing all right being alone 
I swore I'd never let somebody get close again 
I was never gonna let my guard down Not for anyone 
But there's a light in your eyes and it's got me moving' in 
And tonight these walls are all coming down 
And my heart is open 
I'm letting you in 
Cause you give me a reason and the faith I've been needing to start again 
And your love is healing 
I'm finally breathing 
I've been waiting so long hoping for this moment 
My heart is open 
These days it seems like everybody's just walking away 
Like there's no forever and love is just a game 
But don't you know you can believe me when I say that I'm your man 
My heart is open 
I'm letting you in baby 
Cause you give me a reason and the faith I've been needing to start again 
And your love is healing 
I'm finally breathing 
I've been waiting so long hoping for this moment 
My heart is open 
I can't wait anymore, no no 
Because I've got nothing left to prove 
And I've got so much left to use 
That's why I'm tearing out the walls and baby I'm kicking down the doors 
And your love is healing 
Baby, I'm finally breathing 
I can hear you calling, I'm ready to fall in love again 
My heart is open 
My heart is open 
My heart is open"
Defying Gravity,Hit The Ground Runnin',"Well if you ever said goodbye 
I wouldn't waste all of my time cryin' 
I wouldn't sit home alone wondering where I went wrong 
I'd be rockin' on out of here 
Baby, faster than a rolling tear 
Ain't no grass gonna grow under me when you're gone 
No, I won't stay down for long 
I'd hit the ground 
I'd hit the ground runnin' 
I know exactly what I'd do, honey 
I'd hit the ground 
I'd hit the ground runnin' 
I'd hit the ground runnin' after you 
Yeah Woo 
I'm gonna stop in ... 
For a couple things I gotta pick up 
Like some pretty red flowers and a store bought card 
That say what I really feel 
That I need ya' and I always will 
And the three little words that used to come hard 
Then I jump in back in my car and then 
I'd hit the ground 
I'd hit the ground runnin' 
I know exactly what I'd do 
I'd hit the ground 
I'd hit the ground runnin' 
I'd hit the ground runnin' after you 
There ain't no doubt, I ain't that proud 
There ain't no doubt about what I'd do 
I'd hit the ground 
Hit the ground 
Hit the ground runnin' after you, yes, I would, woo 
So if you gotta go baby, I won't stop you 
And I won't sit around and miss you, no , no , no 
'Cuz if you leave I'm - a - comin' with you 
Comin' with you, baby 
I'd hit the ground 
I'd hit the ground runnin' 
I know exactly what I'd do, sugar 
I'd hit the ground 
I'd hit the ground runnin' 
I'd hit the ground runnin' after you 
There ain't no doubt, I ain't that proud 
There ain't no doubt about what I'd do 
I'd hit the ground"
Defying Gravity,Only You Can Love Me This Way,"Well I know there's a reason 
And I know there's a rhyme 
We were meant to be together 
That's why ... 
We can roll with the punches 
We can stroll hand in hand 
And when I say it's forever 
You understand ... 
That you're always in my heart, 
You're always on my mind 
But when it all becomes too much, 
You're never far behind 
And there's no one that comes close to you 
Could ever take your place 
Cause only you can love me this way 
I could have turned a different corner 
I could have gone another place 
Then I'd of never had this feeling 
That I feel today, yeah.. 
And you're always in my heart, 
Always on my mind 
When it all becomes too much, 
You're never far behind 
And there's no one that comes close to you 
Could ever take your place 
Cause only you can love me this way 
Ooooh... 
And you're always in my heart, 
You're always on my mind 
And when it all becomes too much, 
you're never far behind 
And there's no one that comes close to you 
Could ever take your place 
Cause only you can love me this way 
Ooooh... 
Only you can love me this way."
Defying Gravity,Standing Right In Front Of You,"Out on the street corner 
Just like every morning I sit here 
And I watch you walk my way 
And even though I don't know you 
As you get closer I swear I feel 
My heart start racing, aching 
Maybe it's in my mind 
And maybe I'm only dreaming 
And I swear you catch my eye 
As you walk on by 
Oh why you gotta leave me so blue 
Baby why can't you see 
That I'm the only one for you 
You could search the world over 
But you'll never find another so true 
Cause if you're looking for love 
I'm standing right in front of you 
I bet your heart, like mine 
Has been broken by someone 
We never should have given it to (oh no) 
So we put up a wall to keep from falling so hard 
It's so sad 
Cause there's such good love inside 
And I've been hoping that I might find 
Someone who feels the same way 
Someone to share my life 
On this beautiful ride together 
We could see it all through 
Baby why can't you see 
That I'm the only one for you 
You could search the world over 
But you'll never find another so true 
Cause if you're looking for love 
I'm standing right in front of you 
So this morning I'm just going to walk up and say hello to you 
Cause if given a choice between love and being alone 
I know which one 
I know which one I choose 
And give me a chance 
I'd be a better man for you (I believe I would) 
And open your heart girl 
Let me make your dreams come true 
You can search the world over 
But I can take it to the moon 
Cause if you're looking for love 
I'm standing right in front of you (yes I am) 
Standing right in front of you 
Open your eyes, I'm standing right in front of you 
Just give me a chance baby 
I'm standing right in front of you"
Defying Gravity,Why's It Feel So Long,"I just kissed you goodbye a half an hour ago
I know you've driven to the airport
But I just gotta pick up the phone
And hear you one more time
Saying my name
I must be going outta my mind
Why's it feel so long
Since you've been gone
Why's it feel so long
Time keeps dragging on
Til you get back home
Why's it feel so long
Baby now
Cause I miss you babe
I've never loved anyone like I love you
So when you're not around
I must confess I lose myself
And I don't know who or where I am
I might be crazy
Crazy about being your man
Why's it feel so long
Since you've been gone
Why's it feel so long
I don't know why
Time keeps dragging on
Til you get back home
Why's it feel so long
When I finally see you
I know it'd be like never left alone
But there's no cantillation
Tonight isn't waiting
Praying maybe you'll come
Coming coming babe
Tell me now
Why's it feel so long
Since you've been gone
Why's it feel so long
I don't know why
Time keeps dragging on
Til you get back home
Why's it feel so long
Why's it feel so long
Since you've been gone
Why's it feel so long
I don't know why
Time just crawls along
'til you get back home
Why's it feel so long
I look in my watch
Stare at the clock
They don't move
I don't either, I'm just frozen on the couch
Oh the seconds feel like hours
Hour is like a day
It's twilight zone in this home
When you go away
At least don't go away"
Defying Gravity,I'm In,"Love doesn't come with a contract 
You give me this I gave you that 
It's scary business 
Your heart and soul is on the line 
Baby why else would I be standing round here so tongue-tied 
[Chorus:]
If I knew what I was doing I'd be doing it right now 
I would be the best damn poet 
silver words out of my mouth 
Well my words might not be magic 
But they cut straight to the truth 
So if you need a lover and a friend 
Baby I'm in ... I'm in 
[Verse 2:]
Baby come on in the water's fine 
I'll be right here you take your time 
Just let me hold you and we'll both take that leap of faith 
It's like I told you there's no guarantees when you feel this way 
[Chorus:]
If I knew what I was doing I'd be doing it right now 
I would be the best damn poet 
silver words out of my mouth 
Well my words might not be magic 
But they cut straight to the truth 
So if you need a lover and a friend 
Baby I'm in I'm in baby I'm in I'm in 
[Bridge:]
Baby come here next to me I'll show you how good it can be 
I'll breathe each breath you breathe I can pour out everything I am 
[Chorus:]
If I knew what I was doing I'd be doing it right now 
I would be the best damn poet silver words out of my mouth 
Well my words might not be magic 
But they cut straight to the truth 
Now if you need a lover and a friend 
Now if you need a lover and a friend 
Baby I'm in I'm in baby I'm in I'm in 
Baby come here next to me I'll show you how good it can be 
I'll breathe each breath you breathe I can pour out everything I am 
Baby come here next to me I'll show you how good it can be 
Baby come here next to me I'll show you how good it can be 
Baby come here baby come here baby come here"
Defying Gravity,Thank You,"There were nights where I was sure
I wouldn't see the morning sun
And there were days that seemed so dark
I couldn't wait for night to come
I couldn't stand to think about how
My life used to be
And how without a single warning
It all slipped away from me
Like a fool I thought I could fight
The shadows on my own
To the dark I was no stranger
But this was stronger than I'd known
And by the time I knew that I was in too deep I'd gone too far
And the light that used to guide me
Had faded from my heart
And I found myself in places I thought I'd never go
Surrounded by stangers I was so far away from home
And I don't know how you found me
All I know is I owe you everything
Yes I do
[Chorus]
And I thank you for my heart
I thank you for my life
And I thank god for grace and mercy
And that you became my wife
I'm seeing for the first time
The stars, the sun and moon
But they've got nothing on the power
Of this love I have for you
And I thank you, thank you
Now people say they'll stand beside you
They swear they'll never leave
But when the rain started falling
You know it only fell on me 
And it was hard to keep believing in myself 
When all I felt was so much pain and guilt and shame
I couldn't even ask for help
I don't know if I believe in other lives
But when you came
There was something so familiar
About the way you said my name
And the whole world started turning
And I swear that I'd been born again brand new
And it's all because of you
[Chorus]
And I've seen so many things
That I just can't explain
But the miracle of miracles is how
With your love I was saved
[Chorus]
And I thank you for my heart
I thank you for my life
I thank god for grace and mercy
And that you became my wife
The day I started breathing
Was the day you took my hand
And 'til the day I die
Baby
I'll forever be your man
And I thank you, I thank you"
Defying Gravity,Call My Name,"It’s been so long since you felt like you were loved
So what went wrong 
But do you know there’s a place where you belong 
Here in my arms 
When you feel like you’re alone in your sadness 
And it seems like no one in this whole world cares 
And you want to get away from the madness
You just call my name and I’ll be there 
You just call my name and I’ll be there 
The pain inside has erased your hope for love 
But soon you will find 
That I’ll give you all that your heart could ever want 
And so much more 
When you feel like you’re alone in your sadness 
And it seems like no one in this whole world cares 
And you want to get away from the madness
You just call my name and I’ll be there 
You just call my name and I’ll be there 
You just call my name and I’ll be there 
You just call my name 
Call my name, say it now 
I want you to never doubt 
The love I have for you is so alive 
Call my name say it now 
I want you to never doubt 
The love I have for you is so alive 
You just call my name 
You just call my name"
Get Closer,Put You In A Song,"Well here you come again and you're lookin' so fine
You don't notice me but it's alright
I'm just a guy who wishes that I could be your man someday
Yeah a picture paints a thousand words it's true
But it's still not enough for how I feel about you
I wanna put you in a melody, I gotta set you to a groove
I wanna put you in my car and drive
And turn you up loud, roll down all the windows and shout it out
I love this girl oh
If I could press play, repeat how happy I'd be
Wherever I'd go I'd have you there with me
You'd be right where you belong
I wanna put you in a song, oh oh oh
Well I'd sing about your smile and your pretty blue eyes
The way your hair shimmers in the sunlight
It'd be so easy I'd just write it from my heart
'Cause I gotta tell the world what you mean to me
Wrap you up in a melody so you'll be
Stuck in my head all day
'Cause you're already there anyway, yes you are
I wanna put you in my car and drive
And turn you up loud, roll down all the windows and shout it out
I love this girl
If I could press play, repeat how happy I'd be
Wherever I'd go I'd have you there with me
You'd be right where you belong
I wanna put you in a song
And if I get it right everybody will be singing along yeah
And when they see you on the street they'll say
Hey ain't you the girl in that song
I wanna put you in my car and drive
And turn you up loud, roll down all the windows and shout it out
I'm in love with this girl
Yeah if I could press play, rewind a couple million times
Imagine for a moment that you're all mine
Every night I'd drive you home
If I could put you in a
Let me put you in a song
Let me put you in a song
Oh a pretty little song about you baby"
Get Closer,You Gonna Fly,"One, two, three baby don't think twice
Just like that you got a brand new life
Hop in this truck and run through the red lights
Yeah where you wanna go baby name the town
We can go up north, we could head down south
Roll down the windows with the radio loud
C'mon turn it up, yeah
Start living your life
On the double leave your troubles behind
You and me, we're gonna be alright
[Chorus:]
You could be a blackbird
On the country street
Hiding from the world with a broken wing
But you better believe you're gonna fly with me
You could be a songbird from New Orleans
Scared of the rain just as scared to sing
But you better believe you're gonna fly with me
[Verse]
Well, here we are baby in the back of my bed
Suns going down skies turning red
Stars coming out
Baby look at you now
God knows how long but it's been a while
Since I heard you laugh and I seen that smile
Felt that kiss and I can get used to this
Baby I could get used to this
"
Get Closer,All For You,"Last night I fell asleep, and I saw you dancing in my dreams, 
Just like the way the Autumn leaves fall for you. 
All for you. 
You changed my life, you changed my ways.
I don't even recognize myself these days.
It must be a reflection of you.
Only you. 
[Chorus]
I can't remember feeling love like this in so long.
I can't imagine living life without you by my side. 
Day after day you find a way to make this grown man cry.
It's so true, I'm all for you. 
My arms could hold you tight, keep you warm in the coldest night.
My hand would pull your hair right back away from your eyes. 
For you. Only you.
If I knew how to do it, 
I'd paint the moon, the stars around you.
Paint the perfect sunset. 
But I couldn't make it more beautiful than you.
Oh, nothing compares to you.
You know it's true.
[Chorus]
I can't remember feeling love like this in so long.
I can't imagine living life without you by my side. 
Day after day you find a way to make this grown man cry.
It's so true, I'm all for you. 
[Chorus]
I can't remember feeling love like this in so long.
I can't imagine living life without you by my side. 
Day after day you find a way to make this grown man cry.
Some might call it insanity.
Without a doubt for the rest of my life, 
I'm going to be crazy.
Baby, crazy for you.
All for you. 
I'm all for you.
"
Get Closer,Long Hot Summer,"I can’t sleep
Ain’t no sleep a’coming
I’m just lying here thinking ‘bout you
I’m in deep
Falling deep into the picture in my mind of everything we’re gonna do
Over at the lake and down by the river
You can feel it start to rise
Wanna jump in my car, go wherever you are 
‘Cause I need you by my side
It’s gonna be a long, hot summer, we should be together
With your feet up on the dashboard now
Singing along with the radio, it’s such a beautiful sound
And when you say my name in the middle of the day, I swear I see the stars come out
When you hold my hand in the back of my mind, just waiting on the sun to go down, the sun to go down
I wanna see your brown skin shimmer in the sun for the first time
I try to be the one who knows just what to do to you to get me that smile
One chance of meeting, you were walking by me on the street and I said hi
And that was the beginning of my heart spinnin’ like these wheels in my head tonight
It’s gonna be a long, hot summer, we should be together
With your feet up on the dashboard now
Singing along with the radio, it’s such a beautiful sound
And when you say my name in the middle of the day, I swear I see the stars come out
When you hold my hand in the back of my mind, just waiting on the sun to go down, the sun to go down
The only place that I wanna be is where you are
‘Cause anymore than a heartbeat away is just too far
It’s gonna be a long, hot summer, we should be together
All I really want is more than this moment right now
And when you say my name in the middle of the day, I swear I see the stars come out
And when you hold my hand and I look into your eyes
I swear it looks like you’re waiting for the sun to go down, the sun to go down
I swear it’s like you’re waiting for the sun to go down
Waiting on the sun to go down
Hey, yeah
Oh, I’m loving thinking ‘bout you
I cant sleep, I’m just lying here thinkin’ ‘bout you"
Get Closer,Without You,"I loved you since the very first day
When I caught you looking my way
I smiled and just knew it
And up until you came along
And no one ever heard my song
Now it's climbing with a bullet
It's nice to have someone so honestly devoted
But when it's said and done girl I hope you know that
The traveling, the singing, it don't mean nothing without you
The fast cars, the guitars, they are all just second to
This life, this love that you and I've been dreaming of for so long
Would all be as good as gone without you
Oh Without you yea yea
Along comes a baby girl
And suddenly my little world
Just got a whole lot bigger, yes it did
And people that I barely knew
They love me cause I'm part of you
Man it's tough to figure
How two souls could be miles from one another
But still you and me somehow found each other
The traveling, the singing, it don't mean nothing without you
The fast cars, the guitars, they are all just second to
This life, this love that you and I've been dreaming of for so long
Would all be as good as gone without you
Without you oh
Without you I'd survive
But I'd have to have the notion
That I could live this life
Just going through the motions
The traveling, the singing, it don't mean nothing without you
The fast cars, the guitars, they are all just second to
This life, this love that you and I've been building up so high
It's never gonna touch the sky without you
Without you
Without you baby baby baby without you
Without you"
Get Closer,Georgia Woods,"What kind of spell is this
That you've cast on me with your kiss?
It's like I've lost all control of my senses
This is not like me
To give in so easily
I'm dropping my guard and I'm leaving my heart defenseless
Oh, but I'm feeling good
Here beneath the pines of the Georgia woods
And what a surprise,
Here by my side
It's more than a full moon shining and it's driving me crazy
I waited so long
For something this strong
And now I gotta be falling cause I'm already calling you baby
There's nobody here to see
The sparks 'tween you and me
We better be careful my love or the woods will be burning
Or maybe we just give in,
Throw caution to the wind
It's fate, either way, we ain't got any say in the matter
And what a surprise,
Here by side
It's more than a full moon shining and it's driving me crazy
I waited so long
For something this strong
And I gotta be falling cause I'm already calling you baby
Uh huh
Oh take me down town
Uh huh
Yeah, I waited so long
For something this strong
And I know I'm falling cause I'm already calling you Oh
What a surprise,
Here by your side
It's more than a full moon shining and it's driving me crazy
Oh waited so long
For something this strong
And we know I'm falling cause I'm already calling you
Oh calling you baby
Yeah, uh huh"
Get Closer,Right On Back To You,"The rains coming down hard tonight,
Pull the car over
Now I'm sitting alone on the roadside
I tilt the mirror down and say to me,
Why you always think the answers gotta be,
To just leave
I'm making the same mistake
I'm hoping its not too late
Because I
[Chorus]
I don't know where id be without you now
I guess I get scared and that's why I act like such a fool
Cause you're the one thing I can't lose
I feel the tears coming
And I wanna cry
I think of us baby
And all the love inside comes shining through
And it always leads me right on back to you
I never felt it,
I never knew
Someone who could get inside my soul the way you do,
Yes you do
Yeah you got me in the palm of your hands
Its beautiful and terrifying,
can't you see
For someone like me
But instead of running in,
I know
Its when I should hold you closer
Because I
[Chorus]
I don't know where id be without you now
I guess I get scared and that's why I act like
Such a fool
Cause you're the one thing I can't lose
I feel the tears coming
And I wanna cry
I think of us baby
And all the love inside comes shining through
And it always leads me right on back to you
Cause nobody's ever loved me
Like you
And I was born to be your man forever
Forever baby
Yeah
I feel the tears coming
And I wanna cry
I turn the car around
And put it in drive
And I know what to do
Gonna come on back,
Come on back to you
Yeah
Oh, oh baby
Gonna come on back,
Come on back to you
Cause I can't live without you,
I can't breathe without you
Yeah
And I'm nothing, I'm nothing
Without you
Yeah
I was a fool, I was a fool baby"
Get Closer,Shut Out The Lights,"Let's get into the point, when we are not listening anymore!
Just walking round in circles and wearing holes out in the floor
I'm tired; I know you're tired and it's late,
And it's almost four.
What are you trying to achieve?
What are you trying to win?
I said the same thing three hours ago,
And now I'm saying it again.
And I know you well enough to know,
Neither one of us is giving in!
[Chorus:]
Baby, I love you I'm not going to bed angry,
Baby, I need you and I want you to be happy,
We've been going around in circles with no end insight
Maybe we should just...
Shut out the lights,
And wait till the morning
Shut out the lights,
Wait 'til the morning
Yeah
It's amazing all the awkward moments
We still carry around,
We wait to bring it all up when it all comes down.
The light is coming right now!
[Chorus]
Cause I don't wanna lose you,
And I don't wanna hurt you,
I don't wanna feel these
Times that I'm gonna make you say
Things you don't mean in the heat of the moment.
In the heat of the moment.
[Chorus]
(Just give it some time
Just a little bit of time,
It's gonna be alright
In the morning light
Cause I need you)"
Get Closer,Big Promises,"Oh oh oh
uh uh uh 
Yeah
Well I don't know why 
its taken so long to find
That someone who makes me feel like I'm already home
There's a feeling inside 
Since you came into my life
And now I just want to give you every little thing you want
I can't help it 
When I see your Face
I just want to make 
Big promises
Yeah I can feel it
when I watch you sleep
I just want to keep big promises
Big Promises
Now it's a beautiful place
I'm finding I'm in these days
The dreams that I kept to my self I got someone to share (Yes, I do)
Yeah your making it feel so good
Like I thought that it never could
And the crazy truth is, baby you got me loving like I never dared
And I can't help it 
When I see your Face
I just want to make 
Big promises
Yeah I can feel it
when I watch you sleep
I just want to keep big promises
Want to give you a place where you know your safe
In these arms I'll keep you warm
Cause you've given me a life
So just look in my eyes and you'll know for sure
That my heart is yours, Evermore (Yes it is) 
(Check it out now)
Yeah, I can't help it honey
When I see your Face
(I said) I just want to make 
Big promises (Big promises)
Yeah I can feel it
when I watch you sleep
I know I am gonna keep big promises
Yes I know when I see your pretty little face
I'm gonna do the best I can
To give you every little thing 
That you'd ever need and I'ma always be your man
In the middle of the night
For the rest of your life
I'll be forever true
I'll be loving you, loving you
Big promises"
Get Closer,The Luxury Of Knowing,"You know when I'm comin home
You know when I'm comin to bed
You know when I tell you that I love you
I mean every word I said
You know I'm a bit too proud
You know that I know how to pray
And you know I won't give this up, unless I have to give it up
You know I won't walk away
But baby you are like a diesel truck 
You're shiftin gears and the pedals stuck
You're headed straight for the edge 
And showin no signs of slowin
And I don't have the luxury of knowin
You know that I like to dance
But only when I'm dancin with you
You know I must be bad at lyin
Cause I've only ever told you the truth
But just when I think you're a hurricane
You freeze right over and all that rain
Turns to ice and your whole world just starts snowin
And I don't have the luxury of knowin
Well damn, it must be easy, bein in love with someone so blind
Cause I tell you right now, the only the thing I really know 
Is that you might you change your mind
Any day you could change your mind
But you know when I'm comin home
You know when I'm comin to bed
But baby you are like a diesel truck 
You're shiftin gears and the pedals stuck
You're headed straight for the edge 
And showin no signs of slowin
I don't have the luxury of knowin"
Get Closer,Winning,"One day I was on the ground
When I needed a hand
And it couldn’t be found
I was so far down
That I couldn’t get up, you know
One day I was one of life’s losers
Even my friends were my accusers
And in my head I was lost before I began
I had a dream
But it turned to dust
And what I thought was love
That must have been lust
I was living in style
When the walls fell in
When I played my hand
I looked like a joker
Turn around
Fate must have woke her
Cause lady luck she was
Waiting outside the door
[Chorus]
I’m winning, I’m winning
I’m winning, oh yeah
I’m winning
And I’m winning
And I don’t intend on losing again
Too bad it belonged to me
It was the wrong time
And not meant to be
It took a long time
But I knew for now
I can see the day
That I believe for
Friends agree there’s a need
To play the game
And to win again, let me tell ya now
[Repeat Chorus]
Now I had a dream
But it turned to dust
And what I thought was love
That must have been lust
I was living in style
When the walls fell in
When I played my hand
I looked like a joker
Turn around
Fate must have woke her
Cause lady luck she was
Waiting outside the door
Yes she was how, hey
"
Fuse,Somewhere In My Car,"I'm driving home tonight, catching all red lights
That's alright 'cause I don't want to be alone
There's nobody waitin there, cold and empty bed
Words I wished I'd said come on the radio
Ooh, ooh, ooh, and I don't know why I do this to myself
Ooh, ooh, ooh, I know you're with someone else
But in my mind we're somewhere in my car
And it's raining hard on the streetlight glow
You got your lips on mine, it's gasoline on fire
I never will forget, you grabbed my shirt and pulled it over my head
Fingertips slide up and down my back
Breathin' hard, steamin' up the glass
I'd give anything if I could bring you back ho o o o home
So, I've been sleeping 'til noon in the same bedroom
Where I once held you and it's breaking my heart
I should take down all those pictures from my wall
Promises we made won't fill this empty space
Ooh, ooh, ooh, and I don't know why I just can't let you go o o o
Ooh, ooh, ooh, I know you're never coming back
But in my mind we're somewhere in my car
And it's raining hard on the streetlight glow
You got your lips on mine, it's gasoline on fire
I never will forget, you grabbed my shirt and pulled it over my head
Fingertips slide up and down my back
Breathin' hard, steamin' up the glass
I'd give anything if I could bring you back ho o o o home
If I could bring you back!
But in my mind we're somewhere in my car
And it's raining hard on the streetlight glow
You got your lips on mine, it's gasoline on fire
I never will forget, you grabbed my shirt and pulled it over my head
And your fingertips slide up and down my back
Breathin' hard, steamin' up the glass
I'd give anything if I could bring you back ho o o o home
[Fade out:]
Mmmm
If I could bring you back
Mmmm
Just close my eyes..."
Fuse,Even The Stars Fall 4 U,"I couldn't bring myself to take you home, I got you out here all along
And even this old truck of mine, is staying right here tonight
Yeah those fireflies in the field, they gotta know the way I feel
Out the corner of my eye, did you see that?
[Chorus:]
Every star up in the sky, has got your name on it tonight
And they don't stand a chance like I know I don't
Girl, you can't tell me that you can't see, the kind of spell you put on me
You gotta know just what you do, even the stars fall for you
Even the stars fall for you
So, make a wish and make it fast, I just want this thing to last
'Cause heaven knows I'm falling hard, and I'm not the only one
[Chorus]
I never counted on your touch, making me want you so much
I never dreamed that your sweet lips could make me feel like this
[Chorus]
Even the stars fall for you
Even the stars fall for you"
Fuse,Cop Car,"We drove right past
That no trespassing sign
We sat on the tailgate
And watched the planes take off
We thought we had all night
There was no need to rush
That's when those cops
Came pulling up
And I thought
Man, ain't this some shhhh
[Bridge:]
Your daddy's gonna kill me
But if I survive tonight
I wouldn't change one thing
Baby, yeah
I know it sounds crazy
[Chorus:]
But there was somethin' 'bout the way
The blue lights were shinin'
Bringing out the freedom in your eyes
I was too busy watching you
Going wild child
To be worried about going to jail
You were thinking that
Running for it
Would make a good story
I was thinking you were crazy as hell
And you were so
Innocent
But you were stealing my heart
I fell in love in the back of a cop car
Man, they weren't playin'
They sure threw those cuffs on quick
You tried to sweet talk 'em
They didn't fall for it
But I did
You were on the left
I was on the right
I knew you didn't smoke
When you asked him for a light
And I laughed
He got mad and slammed the door
[Bridge]
[Chorus]
Side by side
And locked in tight
They were taking their time
But we didn't mind
We talked
And we laughed
We sat real close
By the time they let us go
I was already gone"
Fuse,Shame,"What you heard is true.
The disappointing truth
Is I don't like to lose
Shame on me, shame on me
Promises I made
And bills I never paid
Another missed birthday
Shame on me, shame on me
Bridges that I burned
And lovers that I hurt
Lessons never learned
Shame on me, shame on me
Hey,
I'm not trying to be perfect
It's not like it's worth it
Everyone hurts the same
Hey,
I'm not trying to be special
Cause I ain't no angel
Everyone hurts the same
What a shame
I repeat my words
Sometimes they seem rehearsed
And I speak out of turn
Shame on me shame on me
Bridges that I burned
And lovers that I hurt
Lessons never learned
Shame on me shame on me
Hey,
I'm not trying to be perfect
It's not like it's worth it
Everyone hurts the same
Hey,
I'm not trying to be special
Cause I ain't no angel
Everyone hurts the same
What a shame...
...that we're hiding underneath our skin
And we're scared of letting somebody in
Nobody showed us how to live...
...or how to be perfect
It's not like it's worth it
Hey,
I'm not trying to be perfect
It's not like it's worth it
Everyone hurts the same
And hey,
I'm not trying to be special
Cause I ain't no angel
Everyone hurts the same
What a shame
I'm not trying to be perfect
It's not like it's worth it
Everyone hurts the same
And hey,
I'm not trying to be special
Cause I ain't no angel
Everyone hurts the same
What a shame."
Fuse,Good Thing,"Mmm, just hold it now, let me put my drink down
Baby, tell me are you really for real?
Swingin side-to-side, doin that electric slide
Spinnin on your pretty little cowgirl boot heels
And you're all alone and that ain't right
A girl like you should have the best of everything
Like someone to treat you right
What I wouldn't give to hold you close
Longer than tonight
[Chorus:]
Cause I know a good thing when I see it
And you got somethin like I ain't never see before
Yeah, I know a sweet dream when I dream it
Just give me one chance and you'll never be lonely no more
The possibilities, mmm, they're killin me
Like you're killin every dude in the room with the way you move
And you ain't slowin down, my heads spinnin' round
But this neon buzz is a-gettin me up and I wanna get down with you
"
Fuse,We Were Us,"Rearview crosses
Railroad ties
Oh, Hail Marys
Friday nights
Heartbeat baby
Low-beam lights
God, I miss when you were mine
[Chorus:]
Back when that song was a song
I could sing along without thinkin bout you every time it came on
Every beat, every line, every word, every time
When a road was a road
I could roll on through without wishin that empty seat was you
Money was gas, dreams were dust
Love was fast and we were us
Shotgun sunset
A cool mint kiss
Backseat promise
Breaking it
Floorboard feeling
County lines
God, I miss when you were mine
[Repeat Chorus]
In a sleepy town, just jumping in
Far too young to know that summers end
We were us, we can't go back
It's what it is, but God I miss
[Repeat Chorus]
Every beat, every line, every word, every single time
I just close my eyes and you're ridin shotgun
You and me, baby, on the run
I can feel your heartbeat, baby"
